"EntityId","Chart Label","Technology","Technology Subtype","Year","Official Program Number","Calculated LCOE","","Overnight Capital Cost dollar per kW including Contingency","Contingency Factor","Overnight Capital Cost dollar per kW","Final Capital Cost, $/kW","Discount Rate","Lifetime Years","Final Lifetime in Years","Capital Recovery Factor","Tax Rate","Present Value of Depreciation","Average Capacity Factor","Max Capacity Factor","Final Capacity Factor","LCOE Capital Cost Term","O M All-Inclusive","Fixed O M dollar per kW","Variable O M dollar per MWh","Calculated OM All Inclusive Cost Term ($/kW)","Calculated Fixed OM Term ($/kW)","Calculated Variable OM Term ($/kW)","LCOE OM Term","Fuel","Fuel Cost","Heat Rate","LCOD Fuel Cost Term","","Reference Name","Publication Year","Report Author(s)","Dataset name","Dataset web source"
"g42680","Onshore","Land-Based Wind","","1996","",0.056,"","","","1531.31492631002","1531.31492631002",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.38,0.041097535653753,"","","","","51","0",0.015320836337419,"Wind",0,"",0,"","Wisner et al. 2014","2014","Wiser, Bollinger et al.","2013 Wind Technologies Market Report","http://emp.lbl.gov/sites/all/files/lbnl-6809e.pdf"
"g42681","Onshore","Land-Based Wind","","1997","",0.082,"","","","2481.51459276229","2481.51459276229",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.38,0.06659905986622,"","","","","51","0",0.015320836337419,"Wind",0,"",0,"","Wisner et al. 2014","2014","Wiser, Bollinger et al.","2013 Wind Technologies Market Report","http://emp.lbl.gov/sites/all/files/lbnl-6809e.pdf"
"g42682","Onshore","Land-Based Wind","","1998","",0.053,"","","","1412.58051359986","1412.58051359986",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.38,0.037910933292708,"","","","","51","0",0.015320836337419,"Wind",0,"",0,"","Wisner et al. 2014","2014","Wiser, Bollinger et al.","2013 Wind Technologies Market Report","http://emp.lbl.gov/sites/all/files/lbnl-6809e.pdf"
"g42683","Onshore","Land-Based Wind","","1999","",0.06,"","","","1660.01956371496","1660.01956371496",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.38,0.044551719593107,"","","","","51","0",0.015320836337419,"Wind",0,"",0,"","Wisner et al. 2014","2014","Wiser, Bollinger et al.","2013 Wind Technologies Market Report","http://emp.lbl.gov/sites/all/files/lbnl-6809e.pdf"
"g29891","Onshore","Land-Based Wind","","2000","",0.1,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.185","","0.185",0.086576157914197,"","10.95","6.66","","51","0",0.013416756756757,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g29942","Onshore","Land-Based Wind","","2000","",0.1,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.185","","0.185",0.086576157914197,"","10.95","6.66","","51","0",0.013416756756757,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g29993","Onshore","Land-Based Wind","","2000","",0.1,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.185","","0.185",0.086576157914197,"","10.95","6.66","","51","0",0.013416756756757,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30044","Onshore","Land-Based Wind","","2000","",0.1,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.185","","0.185",0.086576157914197,"","10.95","6.66","","51","0",0.013416756756757,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30095","Onshore","Land-Based Wind","","2000","",0.1,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.185","","0.185",0.086576157914197,"","10.95","6.66","","51","0",0.013416756756757,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g42684","Onshore","Land-Based Wind","","2000","",0.06,"","","","1671.62893303977","1671.62893303977",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.38,0.044863292648098,"","","","","51","0",0.015320836337419,"Wind",0,"",0,"","Wisner et al. 2014","2014","Wiser, Bollinger et al.","2013 Wind Technologies Market Report","http://emp.lbl.gov/sites/all/files/lbnl-6809e.pdf"
"g29892","Onshore","Land-Based Wind","","2001","",0.088,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.212","","0.212",0.075549949123238,"","10.95","6.66","","51","0",0.012556226415094,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g29943","Onshore","Land-Based Wind","","2001","",0.085,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.22","","0.22",0.072802678246029,"","10.95","6.66","","51","0",0.012341818181818,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g29994","Onshore","Land-Based Wind","","2001","",0.082,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.228218465","","0.228218465",0.070180952334976,"","10.95","6.66","","51","0",0.01213720799016,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30045","Onshore","Land-Based Wind","","2001","",0.08,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.236","","0.236",0.067866903449688,"","10.95","6.66","","51","0",0.011956610169492,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30096","Onshore","Land-Based Wind","","2001","",0.078,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.242","","0.242",0.066184252950936,"","10.95","6.66","","51","0",0.011825289256198,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g42685","Onshore","Land-Based Wind","","2001","",0.051,"","","","1312.2060794698","1312.2060794698",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.38,0.035217077303643,"","","","","51","0",0.015320836337419,"Wind",0,"",0,"","Wisner et al. 2014","2014","Wiser, Bollinger et al.","2013 Wind Technologies Market Report","http://emp.lbl.gov/sites/all/files/lbnl-6809e.pdf"
"g29893","Onshore","Land-Based Wind","","2002","",0.079,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.239","","0.239",0.067015017632328,"","10.95","6.66","","51","0",0.011890125523013,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g29944","Onshore","Land-Based Wind","","2002","",0.074,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.255","","0.255",0.062810153780888,"","10.95","6.66","","51","0",0.011561960784314,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g29995","Onshore","Land-Based Wind","","2002","",0.07,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.27143693","","0.27143693",0.059006669483502,"","10.95","6.66","","51","0",0.011265121344395,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30046","Onshore","Land-Based Wind","","2002","",0.067,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.287","","0.287",0.055806931059674,"","10.95","6.66","","51","0",0.011015400696864,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30097","Onshore","Land-Based Wind","","2002","",0.064,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.299","","0.299",0.053567188007112,"","10.95","6.66","","51","0",0.010840602006689,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g38849","Onshore","Land-Based Wind","","2002","",0.053,"","","","1300","1300",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.38","","0.38",0.034889489700607,"","60","0","","51","0",0.01802451333814,"Wind",0,"0",0,"","Tegan et al., 2012","2012","Tegan et al","2010 Cost of Wind Energy Review","http://www.nrel.gov/docs/fy12osti/52920.pdf"
"g42686","Onshore","Land-Based Wind","","2002","",0.056,"","","","1534.24405053582","1534.24405053582",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.38,0.041176147691836,"","","","","51","0",0.015320836337419,"Wind",0,"",0,"","Wisner et al. 2014","2014","Wiser, Bollinger et al.","2013 Wind Technologies Market Report","http://emp.lbl.gov/sites/all/files/lbnl-6809e.pdf"
"g29894","Onshore","Land-Based Wind","","2003","",0.072,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.266","","0.266",0.060212741406491,"","10.95","6.66","","51","0",0.011359248120301,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g29945","Onshore","Land-Based Wind","","2003","",0.066,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.29","","0.29",0.055229617979746,"","10.95","6.66","","51","0",0.010970344827586,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g29996","Onshore","Land-Based Wind","","2003","",0.062,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.314655396","","0.314655396",0.050902000784778,"","10.95","6.66","","51","0",0.010632599916894,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30047","Onshore","Land-Based Wind","","2003","",0.058,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.338","","0.338",0.047386358621676,"","10.95","6.66","","51","0",0.010358224852071,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30098","Onshore","Land-Based Wind","","2003","",0.055,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.356","","0.356",0.044990419140805,"","10.95","6.66","","51","0",0.010171235955056,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g42687","Onshore","Land-Based Wind","","2003","",0.053,"","","","1393.1623287555","1393.1623287555",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.38,0.037389786707991,"","","","","51","0",0.015320836337419,"Wind",0,"",0,"","Wisner et al. 2014","2014","Wiser, Bollinger et al.","2013 Wind Technologies Market Report","http://emp.lbl.gov/sites/all/files/lbnl-6809e.pdf"
"g29895","Onshore","Land-Based Wind","","2004","",0.066,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.293","","0.293",0.054664127010671,"","10.95","6.66","","51","0",0.010926211604096,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g29946","Onshore","Land-Based Wind","","2004","",0.06,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.325","","0.325",0.049281812966543,"","10.95","6.66","","51","0",0.010506153846154,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g29997","Onshore","Land-Based Wind","","2004","",0.055,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.357873861","","0.357873861",0.044754845099253,"","10.95","6.66","","51","0",0.010152850795269,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30048","Onshore","Land-Based Wind","","2004","",0.051,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.389","","0.389",0.041173751193127,"","10.95","6.66","","51","0",0.0098733676092545,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30099","Onshore","Land-Based Wind","","2004","",0.048,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.413","","0.413",0.038781087685536,"","10.95","6.66","","51","0",0.0096866343825666,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g42688","Onshore","Land-Based Wind","","2004","",0.05,"","","","1283.37808087014","1283.37808087014",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.38,0.03444338948808,"","","","","51","0",0.015320836337419,"Wind",0,"",0,"","Wisner et al. 2014","2014","Wiser, Bollinger et al.","2013 Wind Technologies Market Report","http://emp.lbl.gov/sites/all/files/lbnl-6809e.pdf"
"g28468","Onshore","Land-Based Wind","","2005","",0.04,"","","1","1167",1167,0.07,"30",30,0.080586403511111,0.392,0.83155,"0.4","","0.4",0.029754025197368,"","11.5","7","","51","0",0.01028196347032,"Wind",0,"",0,"","MiniCAM 2008","2008","MiniCAM","Mini Climate Assessment Model (2008). Data from MiniCAM model, Pacific Northwest National Laboratory.",""
"g29896","Onshore","Land-Based Wind","","2005","",0.061,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.32","","0.32",0.050051841294145,"","10.95","6.66","","51","0",0.01056625,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g29947","Onshore","Land-Based Wind","","2005","",0.055,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.36","","0.36",0.044490525594796,"","10.95","6.66","","51","0",0.010132222222222,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g29998","Onshore","Land-Based Wind","","2005","",0.05,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.401092326","","0.401092326",0.039932424970221,"","10.95","6.66","","51","0",0.0097764894438793,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30049","Onshore","Land-Based Wind","","2005","",0.046,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.44","","0.44",0.036401339123015,"","10.95","6.66","","51","0",0.0095009090909091,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g30100","Onshore","Land-Based Wind","","2005","",0.043,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.47","","0.47",0.034077849391758,"","10.95","6.66","","51","0",0.0093195744680851,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g42103","Onshore","Land-Based Wind","","2005","",0.051,"","","","1324.82049817643","1324.82049817643",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.38,0.035555623943292,"","","","","51","0",0.015320836337419,"Wind",0,"",0,"","IIASA 2014","2014","IIASA","AMPERE DB","https://secure.iiasa.ac.at/web-apps/ene/AMPEREDB/"
"g42689","Onshore","Land-Based Wind","","2005","",0.056,"","","","1505.96817355243","1505.96817355243",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.38,0.040417277754307,"","","","","51","0",0.015320836337419,"Wind",0,"",0,"","Wisner et al. 2014","2014","Wiser, Bollinger et al.","2013 Wind Technologies Market Report","http://emp.lbl.gov/sites/all/files/lbnl-6809e.pdf"
"g28469","Onshore","Land-Based Wind","","2006","",0.039,"","","1","1161.36",1161.36,0.07,"30",30,0.080586403511111,0.392,0.83155,"0.403333333","","0.403333333",0.029365514229555,"","11.5","6.84","","51","0",0.010094839807966,"Wind",0,"",0,"","MiniCAM 2008","2008","MiniCAM","Mini Climate Assessment Model (2008). Data from MiniCAM model, Pacific Northwest National Laboratory.",""
"g29897","Onshore","Land-Based Wind","","2006","",0.059,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.326","","0.326",0.049130641761124,"","10.95","6.37","","51","0",0.010204355828221,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g29948","Onshore","Land-Based Wind","","2006","",0.054,"","","1","1570.49",1570.49,0.07,"20",30,0.080586403511111,0.392,0.83155,"0.366","","0.366",0.043761172716193,"","10.95","6.37","","51","0",0.0097853005464481,"Wind",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
