"EntityId","Chart Label","Technology","Technology Subtype","Year","Official Program Number","Calculated LCOE","","Overnight Capital Cost dollar per kW including Contingency","Contingency Factor","Overnight Capital Cost dollar per kW","Final Capital Cost, $/kW","Discount Rate","Lifetime Years","Final Lifetime in Years","Capital Recovery Factor","Tax Rate","Present Value of Depreciation","Average Capacity Factor","Max Capacity Factor","Final Capacity Factor","LCOE Capital Cost Term","O M All-Inclusive","Fixed O M dollar per kW","Variable O M dollar per MWh","Calculated OM All Inclusive Cost Term ($/kW)","Calculated Fixed OM Term ($/kW)","Calculated Variable OM Term ($/kW)","LCOE OM Term","Fuel","Fuel Cost","Heat Rate","LCOD Fuel Cost Term","","Reference Name","Publication Year","Report Author(s)","Dataset name","Dataset web source"
"g39764","Photovoltaic","Photovoltaic","Commercial","2002","",0.62,"","","","9275","9275",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.59867578602624,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39763","Photovoltaic","Photovoltaic","","2002","",0.711,"","","","10687","10687",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.68981650946226,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39741","Photovoltaic","Photovoltaic","Residential","2002","",0.728,"","","","10943","10943",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.70634060662913,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g29639","Photovoltaic","Photovoltaic","","2003","",0.281,"","","1","5000",5000,0.07,"30",30,0.080586403511111,0.392,0.83155,"0.21","","0.21",0.24282062428994,"","70","0","","18","0",0.038051750380518,"Solar",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g39761","Photovoltaic","Photovoltaic","Commercial","2003","",0.561,"","","","8362","8362",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.53974414261471,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39760","Photovoltaic","Photovoltaic","","2003","",0.638,"","","","9541","9541",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.61584535573869,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39744","Photovoltaic","Photovoltaic","Residential","2003","",0.663,"","","","9931","9931",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.64101878501634,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g29640","Photovoltaic","Photovoltaic","","2004","",0.281,"","","1","5000",5000,0.07,"30",30,0.080586403511111,0.392,0.83155,"0.21","","0.21",0.24282062428994,"","70","0","","18","0",0.038051750380518,"Solar",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g36472","Photovoltaic","Photovoltaic","","2004","",0.407,"","","","6100","6100",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.39373825280432,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Barbose et al., 2010","2010","Barbose et al.","Tracking the Sun III. The Installed Cost of Photovoltaics in the US from 1998-2009.","http://eetd.lbl.gov/ea/ems/reports/lbnl-4121e.pdf"
"g39758","Photovoltaic","Photovoltaic","Commercial","2004","",0.558,"","","","8316","8316",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.53677496890504,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39757","Photovoltaic","Photovoltaic","","2004","",0.596,"","","","8892","8892",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.57395418753049,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39747","Photovoltaic","Photovoltaic","Residential","2004","",0.621,"","","","9291","9291",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.59970854209917,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g29641","Photovoltaic","Photovoltaic","","2005","",0.281,"","","1","5000",5000,0.07,"30",30,0.080586403511111,0.392,0.83155,"0.21","","0.21",0.24282062428994,"","70","0","","18","0",0.038051750380518,"Solar",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g28162","Photovoltaic","Photovoltaic","","2005","",0.433,"","","1","9500",9500,0.07,"30",30,0.080586403511111,0.392,0.83155,"0.25","","0.25",0.38754171636674,"","100","0","","18","0",0.045662100456621,"Solar",0,"",0,"","MiniCAM 2008","2008","MiniCAM","Mini Climate Assessment Model (2008). Data from MiniCAM model, Pacific Northwest National Laboratory.",""
"g42095","Photovoltaic","Photovoltaic","","2005","",0.289,"","","","4279.07740791897","4279.07740791897",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.2762026987227,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","IIASA 2014","2014","IIASA","AMPERE DB","https://secure.iiasa.ac.at/web-apps/ene/AMPEREDB/"
"g39755","Photovoltaic","Photovoltaic","Commercial","2005","",0.546,"","","","8126","8126",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.524510990539,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39754","Photovoltaic","Photovoltaic","","2005","",0.573,"","","","8548","8548",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.55174993196251,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39750","Photovoltaic","Photovoltaic","Residential","2005","",0.598,"","","","8924","8924",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.57601969967635,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g29642","Photovoltaic","Photovoltaic","","2006","",0.261,"","","1","4696",4696,0.07,"30",30,0.080586403511111,0.392,0.83155,"0.21","","0.21",0.22805713033311,"","60.4","0","","18","0",0.032833224614047,"Solar",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g28163","Photovoltaic","Photovoltaic","","2006","",0.417,"","","1","9150.54",9150.54,0.07,"30",30,0.080586403511111,0.392,0.83155,"0.25","","0.25",0.37328589234553,"","95.33","0","","18","0",0.043529680365297,"Solar",0,"",0,"","MiniCAM 2008","2008","MiniCAM","Mini Climate Assessment Model (2008). Data from MiniCAM model, Pacific Northwest National Laboratory.",""
"g36473","Photovoltaic","Photovoltaic","","2006","",0.374,"","","","5600","5600",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.36146462552528,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Barbose et al., 2010","2010","Barbose et al.","Tracking the Sun III. The Installed Cost of Photovoltaics in the US from 1998-2009.","http://eetd.lbl.gov/ea/ems/reports/lbnl-4121e.pdf"
"g39752","Photovoltaic","Photovoltaic","Commercial","2006","",0.539,"","","","8017","8017",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.51747533979217,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39751","Photovoltaic","Photovoltaic","","2006","",0.566,"","","","8436","8436",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.54452063945201,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39753","Photovoltaic","Photovoltaic","Residential","2006","",0.601,"","","","8977","8977",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.57944070416793,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g29643","Photovoltaic","Photovoltaic","","2007","",0.241,"","","1","4392",4392,0.07,"30",30,0.080586403511111,0.392,0.83155,"0.21","","0.21",0.21329363637628,"","50.8","0","","18","0",0.027614698847576,"Solar",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g28164","Photovoltaic","Photovoltaic","","2007","",0.4,"","","1","8801.08",8801.08,0.07,"30",30,0.080586403511111,0.392,0.83155,"0.25","","0.25",0.35903006832432,"","90.67","0","","18","0",0.041401826484018,"Solar",0,"",0,"","MiniCAM 2008","2008","MiniCAM","Mini Climate Assessment Model (2008). Data from MiniCAM model, Pacific Northwest National Laboratory.",""
"g25868","Photovoltaic","Photovoltaic","","2007","",0.274,"","5727","1","","5727",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.216569231","0.2624","0.216569231",0.26969027766902,"","8.3","","","18","0",0.0043749916832594,"Solar",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g25970","Photovoltaic","Photovoltaic","","2007","",0.495,"","7230","1","","7230",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.15477016","0.187163914","0.15477016",0.47641554917229,"","24.6","","","18","0",0.018144448374817,"Solar",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g25919","Photovoltaic","Photovoltaic","","2007","",0.59,"","7970","1","","7970",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.15477016","0.187163914","0.15477016",0.52517730662561,"","87.5","","","18","0",0.06453818019498,"Solar",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g36471","Photovoltaic","Photovoltaic","","2007","",0.433,"","","","6500","6500",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.41955715462755,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Barbose et al., 2010","2010","Barbose et al.","Tracking the Sun III. The Installed Cost of Photovoltaics in the US from 1998-2009.","http://eetd.lbl.gov/ea/ems/reports/lbnl-4121e.pdf"
"g36469","Photovoltaic","Photovoltaic","","2007","",0.484,"","","","7300","7300",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.47119495827402,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Barbose et al., 2010","2010","Barbose et al.","Tracking the Sun III. The Installed Cost of Photovoltaics in the US from 1998-2009.","http://eetd.lbl.gov/ea/ems/reports/lbnl-4121e.pdf"
"g36470","Photovoltaic","Photovoltaic","","2007","",0.504,"","","","7600","7600",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.49055913464145,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Barbose et al., 2010","2010","Barbose et al.","Tracking the Sun III. The Installed Cost of Photovoltaics in the US from 1998-2009.","http://eetd.lbl.gov/ea/ems/reports/lbnl-4121e.pdf"
"g39749","Photovoltaic","Photovoltaic","Commercial","2007","",0.518,"","","","7688","7688",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.49623929304256,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39748","Photovoltaic","Photovoltaic","","2007","",0.583,"","","","8699","8699",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.56149656740078,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39756","Photovoltaic","Photovoltaic","Residential","2007","",0.608,"","","","9083","9083",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.58628271315109,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g29644","Photovoltaic","Photovoltaic","","2008","",0.221,"","","1","4088",4088,0.07,"30",30,0.080586403511111,0.392,0.83155,"0.21","","0.21",0.19853014241945,"","41.2","0","","18","0",0.022396173081105,"Solar",0,"",0,"","Logan et al., 2008","2008","Logan et al","National Renewable Energy Laboratory - Strategic Energy Analysis Center (2008). Data from Regional Energy Deployment System (ReEDS) model, National Renewable Energy Laboratory.","http://www.nrel.gov/docs/fy09osti/45161.pdf "
"g28165","Photovoltaic","Photovoltaic","","2008","",0.384,"","","1","8451.62",8451.62,0.07,"30",30,0.080586403511111,0.392,0.83155,"0.25","","0.25",0.3447742443031,"","86","0","","18","0",0.039269406392694,"Solar",0,"",0,"","MiniCAM 2008","2008","MiniCAM","Mini Climate Assessment Model (2008). Data from MiniCAM model, Pacific Northwest National Laboratory.",""
"g25869","Photovoltaic","Photovoltaic","","2008","",0.242,"","5159.47","1","","5159.47",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.221450289","0.268313996","0.221450289",0.23760944610471,"","7.93","","","18","0",0.004087830030118,"Solar",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g25971","Photovoltaic","Photovoltaic","","2008","",0.379,"","6195.84","1","","6195.84",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.172805707","0.208974343","0.172805707",0.36565959563838,"","20.53","","","18","0",0.01356209436958,"Solar",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g25920","Photovoltaic","Photovoltaic","","2008","",0.473,"","7033.13","1","","7033.13",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.167045516","0.202008532","0.167045516",0.42938679495663,"","63.49","","","18","0",0.043387677014791,"Solar",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g36465","Photovoltaic","Photovoltaic","","2008","",0.22,"","","","3200","3200",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.20655121458587,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Barbose et al., 2010","2010","Barbose et al.","Tracking the Sun III. The Installed Cost of Photovoltaics in the US from 1998-2009.","http://eetd.lbl.gov/ea/ems/reports/lbnl-4121e.pdf"
"g39715","Photovoltaic","Photovoltaic","Utility","2008","",0.397,"","","","4000","4000",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.114155251141553","","0.114155251141553",0.35735425635502,"","40","","","18","0",0.04,"Solar",0,"",0,"","IEA PV 2010","2010","IEA","IEA PV Roadmap 2010","http://www.iea.org/publications/freepublications/publication/pv_roadmap.pdf"
"g39692","Photovoltaic","Photovoltaic","Utility","2008","",0.265,"","","","4000","4000",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.171232876712329","","0.171232876712329",0.23823617090334,"","40","","","18","0",0.026666666666667,"Solar",0,"",0,"","IEA PV 2010","2010","IEA","IEA PV Roadmap 2010","http://www.iea.org/publications/freepublications/publication/pv_roadmap.pdf"
"g39708","Photovoltaic","Photovoltaic","Utility","2008","",0.199,"","","","4000","4000",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.228310502283105","","0.228310502283105",0.17867712817751,"","40","","","18","0",0.02,"Solar",0,"",0,"","IEA PV 2010","2010","IEA","IEA PV Roadmap 2010","http://www.iea.org/publications/freepublications/publication/pv_roadmap.pdf"
"g36467","Photovoltaic","Photovoltaic","","2008","",0.284,"","","","4200","4200",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.27109846914396,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Barbose et al., 2010","2010","Barbose et al.","Tracking the Sun III. The Installed Cost of Photovoltaics in the US from 1998-2009.","http://eetd.lbl.gov/ea/ems/reports/lbnl-4121e.pdf"
"g39707","Photovoltaic","Photovoltaic","Commercial","2008","",0.497,"","","","5000","5000",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.114155251141553","","0.114155251141553",0.44669282044377,"","50","","","18","0",0.05,"Solar",0,"",0,"","IEA PV 2010","2010","IEA","IEA PV Roadmap 2010","http://www.iea.org/publications/freepublications/publication/pv_roadmap.pdf"
"g39706","Photovoltaic","Photovoltaic","Commercial","2008","",0.331,"","","","5000","5000",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.171232876712329","","0.171232876712329",0.29779521362918,"","50","","","18","0",0.033333333333333,"Solar",0,"",0,"","IEA PV 2010","2010","IEA","IEA PV Roadmap 2010","http://www.iea.org/publications/freepublications/publication/pv_roadmap.pdf"
"g39705","Photovoltaic","Photovoltaic","Commercial","2008","",0.248,"","","","5000","5000",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.228310502283105","","0.228310502283105",0.22334641022189,"","50","","","18","0",0.025,"Solar",0,"",0,"","IEA PV 2010","2010","IEA","IEA PV Roadmap 2010","http://www.iea.org/publications/freepublications/publication/pv_roadmap.pdf"
"g39704","Photovoltaic","Photovoltaic","Residential","2008","",0.596,"","","","6000","6000",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.114155251141553","","0.114155251141553",0.53603138453252,"","60","","","18","0",0.06,"Solar",0,"",0,"","IEA PV 2010","2010","IEA","IEA PV Roadmap 2010","http://www.iea.org/publications/freepublications/publication/pv_roadmap.pdf"
"g39703","Photovoltaic","Photovoltaic","Residential","2008","",0.397,"","","","6000","6000",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.171232876712329","","0.171232876712329",0.35735425635502,"","60","","","18","0",0.04,"Solar",0,"",0,"","IEA PV 2010","2010","IEA","IEA PV Roadmap 2010","http://www.iea.org/publications/freepublications/publication/pv_roadmap.pdf"
